LC_HUMIDITY,LC_DWPTEMP,LC_RAININ,LC_RAD60,AV_TEMP,LC_WINDDIR,LC_WINDSPEED,noise_event,heavy,car,bike,pedestrian,hour,dayOfWeek,month,weekend,academic_calender,cos_hour,sin_hour,cos_dayOfWeek,sin_dayOfWeek,cos_month,sin_month,location_MP 01: Naamsestraat 35  Maxim,location_MP 02: Naamsestraat 57 Xior,location_MP 03: Naamsestraat 62 Taste,location_MP 05: Calvariekapel KU Leuven,location_MP 06: Parkstraat 2 La Filosovia,location_MP 07: Naamsestraat 81,location_MP08bis - Vrijthof,location_MP 01: Naamsestraat 35  Maxim,location_MP 02: Naamsestraat 57 Xior,location_MP 03: Naamsestraat 62 Taste,location_MP 05: Calvariekapel KU Leuven,location_MP 06: Parkstraat 2 La Filosovia,location_MP 07: Naamsestraat 81,location_MP08bis - Vrijthof
86.44680851063829,2.268723404255319,0.0,89.8936170212766,4.261369313938042,17.428571428571427,0.18142857142857144,Human voice - Shouting,14.122681883,120.6847360913,322.2539229672,174.607703281,16,5,1,1,1,-0.3348796121709864,-0.9422609221188204,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
86.44680851063829,2.268723404255319,0.0,89.8936170212766,4.261369313938042,17.428571428571427,0.18142857142857144,Human voice - Shouting,14.122681883,120.6847360913,322.2539229672,174.607703281,16,5,1,1,1,-0.3348796121709864,-0.9422609221188204,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
94.12765957446808,0.39765957446808514,0.0,0.06382978723404255,1.2224863072891845,0.0,0.0,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,5,1,1,1,0.6825531432186536,-0.7308359642781246,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
96.1086956521739,3.285,4.347826086956522e-05,0.0851063829787234,3.816579591890486,-10.0,0.3485714285714286,Transport road - Passenger car,0.0,0.0,0.0,0.0,19,6,1,1,1,0.4600650377311516,-0.8878852184023756,1.0,-2.4492935982947064e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
96.41304347826087,4.894782608695652,0.0,0.10638297872340426,5.4118685126261825,3.5714285714285716,0.0071428571428571435,Transport road - Passenger car,0.0,0.0,0.0,0.0,7,1,1,0,1,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
93.97777777777777,3.1220000000000003,2.2222222222222223e-05,0.08695652173913043,3.9911815269661832,54.0,0.2671428571428572,Transport road - Passenger car,2.1039976726239282,13.717792837331428,12.484924237782142,19.054032326341428,8,3,1,0,1,-0.5766803221148671,0.8169698930104421,-1.0,1.2246467991473532e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
91.86666666666666,2.6493333333333333,0.0,8.844444444444445,3.8561312317178387,-12.0,0.07142857142857142,Human voice - Shouting,50.2145922747,145.4935622318,181.5450643777,88.8412017167,10,3,1,0,1,-0.9172113015054528,0.3984010898462418,-1.0,1.2246467991473532e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
78.25,2.1820454545454546,0.0,123.52173913043478,5.587953550872301,40.142857142857146,0.29,Transport road - Passenger car,29.7413793103,243.1034482759,387.9310344828,170.6896551724,15,3,1,0,1,-0.5766803221148672,-0.816969893010442,-1.0,1.2246467991473532e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
79.93023255813954,2.0511627906976746,0.0,44.75,5.178060998629224,30.285714285714285,0.5042857142857143,Transport road - Passenger car,25.3610426206,174.9911940824,337.3018668545,145.8259950687,17,3,1,0,1,-0.06824241336467135,-0.9976687691905392,-1.0,1.2246467991473532e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
81.93333333333334,2.725111111111111,0.0,58.75555555555555,5.5551298615553595,-42.857142857142854,0.30142857142857143,Human voice - Shouting,40.692334864,157.682797598,359.8728364536,151.3246202755,12,4,1,0,1,-0.9906859460363308,-0.1361666490962464,-0.5000000000000004,-0.8660254037844384,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
84.13333333333334,2.5935555555555556,0.0,0.1111111111111111,5.015933081662683,-46.142857142857146,0.16571428571428573,Human voice - Shouting,0.0,0.0,0.0,0.0,19,4,1,0,1,0.4600650377311516,-0.8878852184023756,-0.5000000000000004,-0.8660254037844384,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83.5111111111111,1.7551111111111113,0.0,0.08888888888888889,4.278984212795771,-31.428571428571427,0.21428571428571427,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,4,1,0,1,0.6825531432186536,-0.7308359642781246,-0.5000000000000004,-0.8660254037844384,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85.04545454545455,1.8924999999999998,0.0,0.08888888888888889,4.159235524779064,-32.714285714285715,0.06285714285714286,Human voice - Shouting,0.0,0.0,0.0,0.0,22,4,1,0,1,0.9629172873477992,-0.2697967711570244,-0.5000000000000004,-0.8660254037844384,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
80.75555555555556,2.4724444444444447,0.0,0.08888888888888889,5.535620735108309,18.714285714285715,0.0071428571428571435,Transport road - Passenger car,0.0,0.0,0.0,0.0,21,6,1,1,1,0.8544194045464886,-0.5195839500354336,1.0,-2.4492935982947064e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
77.0,0.7665116279069768,0.0,43.93333333333333,4.424937879294882,54.57142857142857,0.03571428571428571,Human voice - Shouting,16.3884673748,163.8846737481,218.5128983308,172.0789074355,11,0,1,0,1,-0.9906859460363308,0.13616664909624665,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
71.75555555555556,2.180888888888889,0.0,139.6,6.865930822188168,17.857142857142858,0.09,Human voice - Shouting,50.9915014164,192.492917847,396.4589235127,165.7223796034,15,0,1,0,1,-0.5766803221148672,-0.816969893010442,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
93.95833333333333,0.8727083333333333,0.0,0.0625,1.744347971201319,-35.0,0.15375,Transport road - Passenger car,2.1039976726239282,13.717792837331428,12.484924237782142,19.054032326341428,8,2,1,0,1,-0.5766803221148671,0.8169698930104421,-0.4999999999999998,0.8660254037844387,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
88.29166666666667,1.2141666666666666,0.0,34.770833333333336,2.9321464302200493,-59.125,0.08750000000000001,Human voice - Shouting,43.235605793,110.6322854115,320.452137054,138.6082656305,13,2,1,0,1,-0.9172113015054532,-0.3984010898462412,-0.4999999999999998,0.8660254037844387,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
87.875,1.2754166666666666,0.0,0.0625,3.062160672361745,-26.125,0.1725,Transport road - Passenger car,0.0,0.0,0.0,0.0,21,2,1,0,1,0.8544194045464886,-0.5195839500354336,-0.4999999999999998,0.8660254037844387,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
90.35416666666667,3.543125,4.1666666666666665e-05,0.08333333333333333,4.989930129175067,-23.5,0.80375,Transport road - Passenger car,37.6306620209,160.2787456446,199.3031358885,104.5296167247,9,3,1,0,1,-0.7757112907044197,0.631087944326053,-1.0,1.2246467991473532e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
97.14583333333333,4.360416666666667,0.0,88.5625,4.724355036695846,-3.125,0.07875,Human voice - Shouting,31.9488817891,131.6293929712,300.3194888179,161.0223642173,13,4,1,0,1,-0.9172113015054532,-0.3984010898462412,-0.5000000000000004,-0.8660254037844384,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
92.79166666666667,4.114583333333333,0.0,0.08333333333333333,5.14909489866893,-19.375,0.25875,Transport road - Passenger car,0.0,0.0,0.0,0.0,19,4,1,0,1,0.4600650377311516,-0.8878852184023756,-0.5000000000000004,-0.8660254037844384,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
91.89583333333333,4.558333333333334,0.0,0.08333333333333333,5.7486177401346055,-15.25,0.32625,Human voice - Shouting,0.0,0.0,0.0,0.0,0,5,1,1,1,1.0,0.0,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
91.89583333333333,4.558333333333334,0.0,0.08333333333333333,5.7486177401346055,-15.25,0.32625,Human voice - Shouting,0.0,0.0,0.0,0.0,0,5,1,1,1,1.0,0.0,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
86.66666666666667,8.39,0.0,92.75,10.46598301874705,-24.5,1.07125,Transport road - Passenger car,20.3533568905,119.5759717314,242.9681978799,124.6643109541,13,5,1,1,1,-0.9172113015054532,-0.3984010898462412,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85.89583333333333,8.865208333333333,0.0,0.20833333333333334,11.093236964544472,-30.0,0.90375,Transport road - Passenger car,0.0,0.0,0.0,0.0,18,5,1,1,1,0.2034560130526333,-0.979084087682323,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
80.97872340425532,7.109574468085106,0.0,0.08333333333333333,10.19725903326553,42.0,0.48625,Transport road - Passenger car,0.0,0.0,0.0,0.0,22,5,1,1,1,0.9629172873477992,-0.2697967711570244,0.49999999999999933,-0.866025403784439,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
73.1063829787234,3.188085106382979,0.0,73.5625,7.606584972850916,8.625,0.16125,Human voice - Shouting,10.1017186952,117.4324798316,167.9410733076,103.5426166257,15,6,1,1,1,-0.5766803221148672,-0.816969893010442,1.0,-2.4492935982947064e-16,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75.375,2.3914583333333335,0.0,63.3125,6.386945998577162,-13.75,1.10125,Human voice - Shouting,34.9137931034,116.3793103448,235.3448275862,146.1206896552,12,0,1,0,1,-0.9906859460363308,-0.1361666490962464,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
88.40425531914893,7.095531914893617,0.0,34.787234042553195,8.870602303475232,18.5,0.80375,Human voice - Shouting,38.9048991354,199.711815562,370.8933717579,143.9481268012,15,1,2,0,1,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85.53191489361703,6.577446808510638,0.0,0.1276595744680851,8.871652304996474,-45.25,0.29625,Human voice - Shouting,2.1039976726239282,13.717792837331428,12.484924237782142,19.054032326341428,8,2,2,0,1,-0.5766803221148671,0.8169698930104421,-0.4999999999999998,0.8660254037844387,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89.02127659574468,8.25468085106383,0.0,102.14893617021276,9.905248633428107,-50.5,0.1325,Human voice - Shouting,32.2003577818,146.8336314848,267.9069767442,121.0733452594,13,2,2,0,1,-0.9172113015054532,-0.3984010898462412,-0.4999999999999998,0.8660254037844387,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85.61702127659575,5.781914893617022,0.0,0.14893617021276595,8.023344839435966,16.125,0.28125,Transport road - Passenger car,0.0,0.0,0.0,0.0,6,4,2,0,1,-0.06824241336467088,0.9976687691905392,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
87.23404255319149,5.9336170212765955,0.0,0.14893617021276595,7.923101215104328,-21.125,0.43875,Transport road - Passenger car,0.0,0.0,0.0,0.0,7,4,2,0,1,-0.33487961217098616,0.9422609221188205,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
92.1063829787234,6.330212765957446,0.0,0.14893617021276595,7.511745505259581,-26.875,0.21,Human voice - Shouting,2.1039976726239282,13.717792837331428,12.484924237782142,19.054032326341428,8,4,2,0,1,-0.5766803221148671,0.8169698930104421,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
93.34782608695652,6.282826086956521,0.0,0.2978723404255319,7.269434503715655,-8.625,0.335,Transport road - Passenger car,75.6714674971,148.5402880498,161.1521992993,82.6780848579,9,4,2,0,1,-0.7757112907044197,0.631087944326053,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
90.91304347826087,3.7136956521739126,4.347826086956522e-05,20.78723404255319,5.0353215601870085,-11.875,0.89125,Transport road - Passenger car,18.2015167931,176.8147345612,234.0195016251,100.1083423619,17,4,2,0,1,-0.06824241336467135,-0.9976687691905392,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
87.29787234042553,2.423404255319149,0.0,0.14893617021276595,4.318767549116455,-15.625,0.2525,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,4,2,0,1,0.6825531432186536,-0.7308359642781246,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
87.02127659574468,2.170851063829787,0.0004468085106382979,0.1702127659574468,4.1221632644215624,15.875,0.32499999999999996,Human voice - Shouting,0.0,0.0,0.0,0.0,22,4,2,0,1,0.9629172873477992,-0.2697967711570244,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
69.1063829787234,2.927446808510638,0.0,72.38297872340425,8.185274592847065,-21.625,0.76,Transport road - Passenger car,15.2974504249,126.2039660057,262.6062322946,140.2266288952,16,5,2,1,1,-0.3348796121709864,-0.9422609221188204,0.49999999999999933,-0.866025403784439,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85.76595744680851,6.20404255319149,0.00023404255319148934,0.19148936170212766,8.427283959675574,-21.375,0.80125,Transport road - Passenger car,0.0,0.0,0.0,0.0,19,6,2,1,1,0.4600650377311516,-0.8878852184023756,1.0,-2.4492935982947064e-16,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85.76595744680851,6.20404255319149,0.00023404255319148934,0.19148936170212766,8.427283959675574,-21.375,0.80125,Transport road - Passenger car,0.0,0.0,0.0,0.0,19,6,2,1,1,0.4600650377311516,-0.8878852184023756,1.0,-2.4492935982947064e-16,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59.15217391304348,1.1180434782608695,0.0,192.4255319148936,8.60163448165196,-59.625,0.725,Human voice - Shouting,33.8394793926,140.5639913232,242.0824295011,113.2321041215,15,0,2,0,1,-0.5766803221148672,-0.816969893010442,1.0,0.0,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
75.19565217391305,0.9080434782608695,0.0,0.08695652173913043,4.902497701870393,-15.375,0.0875,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,0,2,0,1,0.6825531432186536,-0.7308359642781246,1.0,0.0,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
93.51063829787235,7.235531914893617,0.0,0.19148936170212766,8.201028794951812,-15.5,0.6012500000000001,Transport road - Passenger car,0.0,0.0,0.0,0.0,7,1,2,0,1,-0.33487961217098616,0.9422609221188205,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89.84782608695652,7.264782608695652,0.0,0.6808510638297872,8.820662877119457,-43.5,0.37124999999999997,Transport road - Passenger car,71.9435736677,148.1191222571,149.5297805643,53.605015674,9,1,2,0,1,-0.7757112907044197,0.631087944326053,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
83.82978723404256,6.431914893617021,0.0,0.19148936170212766,9.011186941231005,-25.375,0.5925,Human voice - Shouting,2.1039976726239282,13.717792837331428,12.484924237782142,19.054032326341428,8,2,2,0,1,-0.5766803221148671,0.8169698930104421,-0.4999999999999998,0.8660254037844387,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
71.29787234042553,6.364468085106383,0.0,81.1063829787234,11.332887249147788,36.625,0.22999999999999998,Transport road - Passenger car,32.7387198321,89.4018887723,279.5383001049,114.5855194124,16,2,2,0,1,-0.3348796121709864,-0.9422609221188204,-0.4999999999999998,0.8660254037844387,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
79.31914893617021,6.380851063829787,0.0,0.1276595744680851,9.710476163693512,0.0,0.0,Human voice - Shouting,0.0,0.0,0.0,0.0,20,2,2,0,1,0.6825531432186536,-0.7308359642781246,-0.4999999999999998,0.8660254037844387,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55.93617021276596,-1.9563829787234044,0.0,18.851063829787233,6.139607226042738,10.625,0.00375,Human voice - Shouting,0.0,0.0,0.0,0.0,18,5,2,1,1,0.2034560130526333,-0.979084087682323,0.49999999999999933,-0.866025403784439,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63.702127659574465,-1.8372340425531914,0.0,0.02127659574468085,4.445540131813273,-12.125,0.005,Transport road - Passenger car,0.0,0.0,0.0,0.0,19,5,2,1,1,0.4600650377311516,-0.8878852184023756,0.49999999999999933,-0.866025403784439,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
63.391304347826086,4.279782608695652,0.0,0.0851063829787234,10.899076767412375,-16.125,0.8300000000000001,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,6,2,1,1,0.6825531432186536,-0.7308359642781246,1.0,-2.4492935982947064e-16,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
81.54347826086956,6.24,0.0,24.97872340425532,9.204530776739194,-23.285714285714285,0.6614285714285714,Transport road - Passenger car,31.8584070796,156.6371681416,155.3097345133,150.0,10,0,2,0,0,-0.9172113015054528,0.3984010898462418,1.0,0.0,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
62.234042553191486,2.1968085106382977,0.0,90.08510638297872,9.004861667737694,-7.75,0.67625,Human voice - Shouting,26.4705882353,266.3602941176,153.8602941176,180.3308823529,12,1,2,0,0,-0.9906859460363308,-0.1361666490962464,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
65.61702127659575,4.31936170212766,0.0,161.95744680851064,10.398987859133923,-19.125,0.8625,Human voice - Shouting,35.0649350649,164.9350649351,655.8441558442,232.4675324675,15,1,2,0,0,-0.5766803221148672,-0.816969893010442,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
80.19148936170212,6.055319148936171,0.0,3.6382978723404253,9.229159377442823,-24.0,0.86125,Transport road - Passenger car,0.0,0.0,0.0,0.0,18,1,2,0,0,0.2034560130526333,-0.979084087682323,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
90.0,6.632340425531916,0.003148936170212766,0.06382978723404255,8.1475129569448,19.875,0.495,Transport road - Passenger car,0.0,0.0,0.0,0.0,19,1,2,0,0,0.4600650377311516,-0.8878852184023756,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
91.72340425531915,6.581276595744681,0.0021063829787234044,0.06382978723404255,7.809208683356401,-5.125,0.8400000000000001,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,1,2,0,0,0.6825531432186536,-0.7308359642781246,0.5000000000000001,0.8660254037844386,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
94.17021276595744,11.964893617021277,0.0010425531914893618,0.0851063829787234,12.785140495410573,-8.75,1.46375,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,2,2,0,0,0.6825531432186536,-0.7308359642781246,-0.4999999999999998,0.8660254037844387,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
94.17021276595744,11.964893617021277,0.0010425531914893618,0.0851063829787234,12.785140495410573,-8.75,1.46375,Transport road - Passenger car,0.0,0.0,0.0,0.0,20,2,2,0,0,0.6825531432186536,-0.7308359642781246,-0.4999999999999998,0.8660254037844387,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
72.44680851063829,5.53,0.0,7.127659574468085,10.228320059313589,-51.375,1.06,Transport road - Passenger car,23.0861723447,199.1182364729,216.4328657315,126.9739478958,9,3,2,0,0,-0.7757112907044197,0.631087944326053,-1.0,1.2246467991473532e-16,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
58.42553191489362,2.3885106382978725,0.0,0.14893617021276595,10.127132766582045,-38.75,0.69625,Transport road - Passenger car,0.0,0.0,0.0,0.0,19,3,2,0,0,0.4600650377311516,-0.8878852184023756,-1.0,1.2246467991473532e-16,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
89.11111111111111,6.135777777777778,0.0,0.08695652173913043,7.80144562820783,37.75,0.10375,Transport road - Passenger car,0.0,0.0,0.0,0.0,1,4,2,0,0,0.9629172873477992,0.2697967711570243,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
86.1086956521739,9.222391304347827,0.0,12.847826086956522,11.43916104705274,-23.0,0.8075,Transport road - Passenger car,63.6593287622,188.3796463371,309.2024539877,179.2854565139,10,4,2,0,0,-0.9172113015054528,0.3984010898462418,-0.5000000000000004,-0.8660254037844384,0.766044443118978,0.6427876096865393,0,0,1,0,0,0,0,0,0,1,0,0,0,0
